"Study","Study.year","Study.month","Duration.month","Latitude","Longitude","Family","Species","Herbivore","N.species","Leaf.age","No.plants","No.leaves","Units","damage","Region"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2308,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1349,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2254,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1838,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1034,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1479,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1545,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1985,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2116,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1793,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2202,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2184,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1303,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1534,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1245,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2182,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1993,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2154,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1904,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.216,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0997,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1815,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1037,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1783,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2315,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2591,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2179,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2292,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0918,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1984,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.142,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.155,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2613,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.255,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2665,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2128,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1352,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.228,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1887,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1676,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2327,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2159,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2425,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2359,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1784,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2404,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.208,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1401,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2475,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2301,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2905,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2617,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2055,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2229,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2225,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1009,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2666,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2781,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2862,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.3012,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2305,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2239,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2675,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1367,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2754,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2416,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.256,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.3005,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2532,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2605,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2533,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1251,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2535,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.289,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2859,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2919,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2302,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.259,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2312,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1186,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2797,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.3208,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2738,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.3103,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2108,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2538,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2181,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1408,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2365,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1224,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1772,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1189,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2454,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0808,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0945,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0824,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2606,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1123,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1511,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1356,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2086,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.063,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0572,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1233,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.221,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0779,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1687,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1673,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2183,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0815,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0349,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1593,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.198,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0842,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1643,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1749,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1862,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0668,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0809,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2083,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1967,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0657,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1422,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1815,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2225,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1163,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1168,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2265,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1604,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.093,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1652,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2226,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2346,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0959,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1174,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2422,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1357,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0535,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1661,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2712,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2269,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0719,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1328,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2569,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1368,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.053,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1491,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2451,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2015,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.09,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1125,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2699,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1315,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0416,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.191,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2123,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2368,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0628,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1388,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.259,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0972,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0417,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1757,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2346,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2313,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0552,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1478,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2347,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1232,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0152,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2172,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1987,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2326,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.0808,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1611,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2139,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1607,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.159,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1969,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.1426,"Americas"
"10.1111/btp.12909",2000,7,NA,18.32194444,-65.83027778,"Piperaceae","Piper glabrescens","all",1,"Mature",1,NA,1,0.2088,"Americas"
